@relation DATASET_DORN

@attribute New-Identifiers-words-AVG numeric
@attribute New-Identifiers-words-MIN numeric
@attribute New-Abstractness-words-AVG numeric
@attribute New-Abstractness-words-MAX numeric
@attribute New-Abstractness-words-MIN numeric
@attribute New-Commented-words-AVG numeric
@attribute New-Commented-words-MAX numeric
@attribute New-Synonym-commented-words-AVG numeric
@attribute New-Synonym-commented-words-MAX numeric
@attribute New-Comments-readability numeric
@attribute New-Number-of-senses-AVG numeric
@attribute New-Number-of-senses-MAX numeric
@attribute New-Semantic-Text-Coherence-Standard-@-0.1 numeric
@attribute New-Semantic-Text-Coherence-Normalized-@-0.3 numeric
@attribute New-Text-Coherence-AVG numeric
@attribute New-Text-Coherence-MIN numeric
@attribute New-Text-Coherence-MAX numeric
@attribute BW-Avg-Assignment numeric
@attribute BW-Avg-blank-lines numeric
@attribute BW-Avg-commas numeric
@attribute BW-Avg-comments numeric
@attribute BW-Avg-comparisons numeric
@attribute BW-Avg-Identifiers-Length numeric
@attribute BW-Avg-conditionals numeric
@attribute BW-Avg-indentation-length numeric
@attribute BW-Avg-keywords numeric
@attribute BW-Avg-line-length numeric
@attribute BW-Avg-loops numeric
@attribute BW-Avg-number-of-identifiers numeric
@attribute BW-Avg-numbers numeric
@attribute BW-Avg-operators numeric
@attribute BW-Avg-parenthesis numeric
@attribute BW-Avg-periods numeric
@attribute BW-Avg-spaces numeric
@attribute BW-Max-Identifiers-Length numeric
@attribute BW-Max-indentation numeric
@attribute BW-Max-keywords numeric
@attribute BW-Max-line-length numeric
@attribute BW-Max-number-of-identifiers numeric
@attribute BW-Max-numbers numeric
@attribute BW-Max-char numeric
@attribute BW-Max-words numeric
@attribute Posnett-entropy numeric
@attribute Posnett-volume numeric
@attribute Posnett-lines numeric
@attribute Dorn-DFT-Assignments numeric
@attribute Dorn-DFT-Commas numeric
@attribute Dorn-DFT-Comments numeric
@attribute Dorn-DFT-Comparisons numeric
@attribute Dorn-DFT-Conditionals numeric
@attribute Dorn-DFT-Indentations numeric
@attribute Dorn-DFT-Keywords numeric
@attribute Dorn-DFT-LineLengths numeric
@attribute Dorn-DFT-Loops numeric
@attribute Dorn-DFT-Identifiers numeric
@attribute Dorn-DFT-Numbers numeric
@attribute Dorn-DFT-Operators numeric
@attribute Dorn-DFT-Parenthesis numeric
@attribute Dorn-DFT-Periods numeric
@attribute Dorn-DFT-Spaces numeric
@attribute Dorn-Visual-X-Comments numeric
@attribute Dorn-Visual-Y-Comments numeric
@attribute Dorn-Visual-X-Identifiers numeric
@attribute Dorn-Visual-Y-Identifiers numeric
@attribute Dorn-Visual-X-Keywords numeric
@attribute Dorn-Visual-Y-Keywords numeric
@attribute Dorn-Visual-X-Numbers numeric
@attribute Dorn-Visual-Y-Numbers numeric
@attribute Dorn-Visual-X-Strings numeric
@attribute Dorn-Visual-Y-Strings numeric
@attribute Dorn-Visual-X-Literals numeric
@attribute Dorn-Visual-Y-Literals numeric
@attribute Dorn-Visual-X-Operators numeric
@attribute Dorn-Visual-Y-Operators numeric
@attribute Dorn-Areas-Comments numeric
@attribute Dorn-Areas-Identifiers numeric
@attribute Dorn-Areas-Keywords numeric
@attribute Dorn-Areas-Numbers numeric
@attribute Dorn-Areas-Strings numeric
@attribute Dorn-Areas-Literals numeric
@attribute Dorn-Areas-Operators numeric
@attribute Dorn-Areas-Identifiers/Comments numeric
@attribute Dorn-Areas-Keywords/Comments numeric
@attribute Dorn-Areas-Numbers/Comments numeric
@attribute Dorn-Areas-Strings/Comments numeric
@attribute Dorn-Areas-Literals/Comments numeric
@attribute Dorn-Areas-Operators/Comments numeric
@attribute Dorn-Areas-Keywords/Identifiers numeric
@attribute Dorn-Areas-Numbers/Identifiers numeric
@attribute Dorn-Areas-Strings/Identifiers numeric
@attribute Dorn-Areas-Literals/Identifiers numeric
@attribute Dorn-Areas-Operators/Identifiers numeric
@attribute Dorn-Areas-Numbers/Keywords numeric
@attribute Dorn-Areas-Strings/Keywords numeric
@attribute Dorn-Areas-Literals/Keywords numeric
@attribute Dorn-Areas-Operators/Keywords numeric
@attribute Dorn-Areas-Strings/Numbers numeric
@attribute Dorn-Areas-Literals/Numbers numeric
@attribute Dorn-Areas-Operators/Numbers numeric
@attribute Dorn-Areas-Literals/Strings numeric
@attribute Dorn-Areas-Operators/Strings numeric
@attribute Dorn-Areas-Operators/Literals numeric
@attribute Dorn-align-blocks numeric
@attribute Dorn-align-extent numeric
@attribute Readable {0,1}

@data
0.368421,0,6.366412,12,0,0.204678,1,12.533708,35,0,7.929825,57,16,0.481481,?,?,?,0.366667,0,1.133333,0.032258,0,2.681159,0,3.333333,0.233333,26.266667,0,5.266667,1.4,1.1,0.8,0.333333,5.533333,12,4,2,55,13,3,166,16,4.685477,1419.452221,30,30,30,31,1,1,1,30,16,1,30,30,30,30,30,30,0,0,55,29.571429,54.967742,29.785714,55,30,55,28.392857,0,0,54.806452,29.875,0,0.492084,0.031662,0.031662,0.058047,0,0.171504,?,?,?,?,?,?,0.064343,0.064343,0.117962,0,0.348525,1,1.833333,0,5.416667,1.833333,0,5.416667,0,2.954545,?,8,10,0
0.704545,0,5.817204,10,0,0.022727,1,3.111888,15,100,5.613636,22,15,0.875,0.48035,0.153846,0.901388,0.107143,0.133333,0.25,0.04,0,11.440678,0,7.125,0.458333,42.291667,0,3,0.208333,0,0.5,0.833333,6.25,33,31,1,125,9,2,224,11,4.539441,739.342177,30,28,27,27,1,1,28,25,27,1,24,1,1,28,25,24,93.967742,29.915789,93.967742,29.831579,93.935484,29.494737,0,0,0,0,0,0,93.935484,29.736842,0.056943,0.679321,0.045954,0,0,0,0.068931,11.929825,0.807018,0,0,0,1.210526,0.067647,0,0,0,0.101471,0,0,0,1.5,?,?,?,?,?,?,28,30,0
0.72,0,5.473684,9,0,0,0,1.035714,3,0,3.12,11,5,1,?,?,?,0.25,0.375,0.125,0.166667,0,8.052632,0,3,0.6,45,0,4,0,0.125,0.25,0.8,6.4,16,15,2,75,6,0,32,2,4.597539,106.198188,8,8,8,9,1,1,8,7,8,1,8,1,8,8,8,8,0,0,75,8.894737,75,8.881579,0,0,74.9,8.815789,0,0,75,8.842105,0,0.311111,0.044444,0,0.497778,0,0.044444,?,?,?,?,?,?,0.142857,0,1.6,0,0.142857,0,11.2,0,1,?,?,?,0,0.089286,?,2,2,1
0.826087,0,5.207317,9,2,0.119565,2,6.563636,16,100,6.836957,28,15,0.565217,?,?,?,0.357143,0.166667,0.035714,0.041667,0.035714,6.529412,0.086957,3.826087,0.782609,31.086957,0.086957,3.695652,0,0,0.571429,0.521739,5.73913,16,8,4,65,8,0,148,16,4.399692,763.119426,30,25,28,27,28,28,25,28,26,28,24,1,1,24,25,25,65,29.954545,64.903226,29.015152,64.935484,28.484848,0,0,65,29.409091,0,0,64.774194,29.424242,0.10401,0.548872,0.08396,0,0.015038,0,0.082707,5.277108,0.807229,0,0.144578,0,0.795181,0.152968,0,0.027397,0,0.150685,0,0.179104,0,0.985075,?,?,?,0,5.5,?,36,49,1
0.916667,0,3.818182,5,0,1,2,3.1875,8,100,7.583333,20,3,0.75,?,?,?,0,0.222222,0,0.25,0,7.555556,0.166667,7.333333,0.666667,23,0,2,0,0,0.375,0.333333,5.333333,14,12,1,32,3,0,86,4,3.989972,79.566927,9,1,1,8,1,8,7,6,7,1,6,1,1,6,8,8,78,8.734177,78,8.64557,77.7,8.708861,0,0,0,0,0,0,77.7,8.696203,0.557692,0.217949,0.035256,0,0,0,0.035256,0.390805,0.063218,0,0,0,0.063218,0.161765,0,0,0,0.161765,0,0,0,1,?,?,?,?,?,?,4,4,1
0.643258,0,5.879032,11,0,0.092697,1,5.086592,28,0,5.275281,45,18,0.62963,0,1,0,0.1,0.066667,1.433333,0.034483,0,7.15625,0,7.857143,0.071429,70.071429,0,7.214286,1.678571,0,1.366667,2.892857,9.678571,18,8,1,138,14,6,271,31,5.036653,2331.263625,30,30,30,31,1,1,1,30,30,1,30,29,1,30,30,1,0,0,138,29.654676,137.677419,29.697842,138,29.920863,138,29.71223,0,0,137.709677,29.741007,0,0.647808,0.003568,0.004077,0.099898,0,0.107034,?,?,?,?,?,?,0.005507,0.006294,0.154209,0,0.165224,1.142857,28,0,30,24.5,0,26.25,0,1.071429,?,49,330,0
0.64,0,2.8125,7,0,0.24,1,1.785714,8,0,4.28,14,4,0.8,?,?,?,0.111111,0.3,0.444444,0.25,0,8.733333,0,4,0.5,32,0,3,0,0,0.333333,0.166667,4.833333,15,8,1,69,6,0,44,4,4.408776,126.711348,10,9,9,11,1,1,9,7,9,1,9,1,1,8,9,9,44.363636,9.685714,63.181818,9.928571,68.909091,9.785714,0,0,0,0,0,0,68.636364,9.8,0.267176,0.5,0.053435,0,0,0,0.053435,1.871429,0.2,0,0,0,0.2,0.10687,0,0,0,0.10687,0,0,0,1,?,?,?,?,?,?,5,5,1
0.56701,0,5.646259,12,0,0.835052,5,6.21256,28,98.89,4.845361,37,19,0.782609,0,1,0,0.5,0.103448,0.192308,0.041667,0.230769,6.495652,0.391304,15.304348,0.565217,61.043478,0,5.652174,0.130435,0.692308,0.423077,1.521739,20.043478,27,24,2,168,18,2,500,26,4.572882,1323.903705,29,25,26,30,26,26,25,23,27,1,25,26,25,21,25,25,168,28.934911,168,28.869822,167.766667,28.633136,167.7,28.739645,168,28.887574,0,0,167.933333,28.840237,0.132262,0.373918,0.02225,0.006799,0.114957,0,0.07293,2.827103,0.168224,0.051402,0.869159,0,0.551402,0.059504,0.018182,0.307438,0,0.195041,0.305556,5.166667,0,3.277778,16.909091,0,10.727273,0,0.634409,?,19,21,0
0.709677,0,5.272727,10,0,0.290323,4,1.916667,4,100,6.580645,37,7,1,?,?,?,0.25,0.25,0.25,0.619048,0,6.875,0,3,0.625,32.625,0,3.5,0,0.25,0.25,0.5,4.875,17,8,2,68,7,0,142,8,5.046264,257.618208,28,12,12,29,1,1,12,12,28,1,12,1,12,12,10,12,62.482759,28,72,27.684932,71.931034,27.945205,0,0,72,27.972603,0,0,71.931034,27.849315,0.736364,0.128283,0.024242,0,0.046465,0,0.025253,0.174211,0.032922,0,0.0631,0,0.034294,0.188976,0,0.362205,0,0.19685,0,1.916667,0,1.041667,?,?,?,0,0.543478,?,33,34,1
0.593496,0,5.179487,13,0,0.878049,7,4.224638,19,100,5.03252,57,22,0.785714,?,?,?,0.026316,0.166667,0.157895,0.184211,0.026316,4.862385,0.032258,8.967742,0.483871,34.096774,0,4.16129,0.16129,0.157895,0.315789,0.612903,11.322581,18,23,2,73,9,5,409,12,4.488312,679.398121,48,38,37,49,38,38,38,38,47,1,38,38,38,38,38,38,73,48,73,47.891892,72.938776,47.824324,73,47.351351,73,47.972973,0,0,72.897959,47.837838,0.262901,0.161088,0.038354,0.002789,0.290098,0,0.039052,0.612732,0.145889,0.01061,1.103448,0,0.148541,0.238095,0.017316,1.800866,0,0.242424,0.072727,7.563636,0,1.018182,104,0,14,0,0.134615,?,37,42,1
0.305556,0,6,12,4,2.666667,4,35.266667,51,100,1.722222,7,5,0.555556,?,?,?,0.076923,0,2.923077,0.551724,0,1.703297,0,7.076923,0.230769,44.461538,0,7.461538,3.615385,0.692308,2.923077,0.153846,11.538462,13,13,3,82,16,14,253,14,5.094124,1123.140218,29,13,13,30,1,1,13,13,28,1,13,13,13,13,12,13,79.266667,28.987952,82,28.963855,82,29,81.966667,28.951807,81.9,28.626506,0,0,81.666667,28.86747,0.564779,0.041117,0.006982,0.035687,0.153607,0,0.09775,0.072802,0.012363,0.063187,0.271978,0,0.173077,0.169811,0.867925,3.735849,0,2.377358,5.111111,22,0,14,4.304348,0,2.73913,0,0.636364,?,97,132,1
0.333333,0,1.5,3,0,1.666667,3,2.125,4,100,3.333333,15,2,1,?,?,?,0,0.137931,0,0.807692,0.142857,6,0.2,0.8,0.4,10,0,0.8,0,0,0,0,1.6,8,4,1,26,2,0,171,7,4.493843,39.863137,29,1,1,1,7,7,7,7,29,1,7,1,1,1,1,7,81.9,28.686747,81.866667,28.289157,82,29,0,0,82,29,0,0,81.933333,28.879518,0.930652,0.022191,0.011096,0,0.01387,0,0.011096,0.023845,0.011923,0,0.014903,0,0.011923,0.5,0,0.625,0,0.5,0,1.25,0,1,?,?,?,0,0.8,?,10,10,0
0.474006,0,6.309859,10,0,0.776758,2,18.81268,54,29.87,3.880734,45,23,0.8,0.92582,1,0.92582,0.1875,0.020408,1.34375,0.03125,0.1875,4.552941,0.16129,16.935484,0.645161,80.967742,0.225806,8.677419,0.967742,2.0625,1.1875,2.032258,28.258065,22,39,5,302,35,10,1044,32,4.214248,3360.279488,49,32,32,49,32,32,26,30,42,30,30,30,32,30,30,30,129,49.730769,128.980392,49.823077,128.607843,49.746154,128.862745,49.807692,128.921569,49.861538,0,0,128.823529,49.830769,0.188449,0.357096,0.016172,0.010231,0.045215,0,0.092409,1.894921,0.085814,0.054291,0.23993,0,0.490368,0.045287,0.028651,0.126617,0,0.25878,0.632653,2.795918,0,5.714286,4.419355,0,9.032258,0,2.043796,?,139,151,0
0.457143,0,5.65,8,0,0.028571,1,0.928571,3,100,2.914286,14,4,1,?,?,?,0.111111,0.1,0.444444,0.111111,0,6.714286,0,25.5,0.875,60,0.125,4.375,0,0.333333,0.555556,1.25,27.375,14,32,2,139,15,0,224,5,3.756182,294.413436,10,9,9,11,1,1,1,8,10,9,9,1,9,9,9,1,139,9.785714,139,9.871429,139,9.714286,0,0,139,9.928571,0,0,139,9.828571,0.0625,0.320313,0.070313,0,0.066406,0,0.056641,5.125,1.125,0,1.0625,0,0.90625,0.219512,0,0.207317,0,0.176829,0,0.944444,0,0.805556,?,?,?,0,0.852941,?,14,14,1
0.915842,0,5.248649,10,0,1.158416,3,7.443478,34,100,7.113861,45,29,0.647059,0,1,0,0.232558,0.04,0.162791,0.02381,0.093023,8.295652,0.170732,11.02439,0.682927,42.390244,0.073171,3.585366,0.073171,0.186047,0.627907,0.829268,12.585366,28,40,3,103,8,2,606,36,4.367647,1638.084045,50,43,42,51,43,43,39,43,50,43,42,43,43,42,42,43,75.980392,49.8625,78.980392,49.775,78.921569,49.7875,79,49.875,0,0,0,0,78.647059,49.85,0.182037,0.459174,0.045149,0.001441,0,0,0.064361,2.522427,0.248021,0.007916,0,0,0.353562,0.098326,0.003138,0,0,0.140167,0.031915,0,0,1.425532,0,0,44.666667,?,?,?,63,66,1
0.882353,0,5.866667,9,0,0.352941,1,3.526316,10,0,7.970588,45,6,1,?,?,?,0.25,0.1,0.625,0.3,0,6.833333,0.142857,8.571429,0.571429,38.857143,0,4.142857,0,0,0.625,0.714286,9.428571,23,12,3,53,6,0,95,5,4.03379,233.833088,10,8,8,11,1,8,1,8,6,1,5,1,1,5,8,8,53,9.796296,52.727273,9.648148,53,9.962963,0,0,0,0,0,0,52.727273,9.666667,0.165644,0.503067,0.030675,0,0,0,0.07362,3.037037,0.185185,0,0,0,0.444444,0.060976,0,0,0,0.146341,0,0,0,2.4,?,?,?,?,?,?,1,1,1
0.909605,0,4.310559,7,0,0.180791,2,8.93299,38,100,7.435028,37,21,0.633333,0.634097,0.207514,1,0.102041,0.34,0.061224,0.058824,0,7.544554,0,6.875,0.53125,38.03125,0,4.03125,0.03125,0.020408,0.571429,1.28125,7.5625,22,8,1,64,7,1,275,23,4.532821,1280.454929,50,47,49,38,1,1,37,42,42,1,32,49,49,45,47,37,67,46.676471,67,49.264706,66.941176,43.323529,67,50,67,50,0,0,66.921569,49.294118,0.078728,0.574565,0.056775,0.002271,0.005299,0,0.093111,7.298077,0.721154,0.028846,0.067308,0,1.182692,0.098814,0.003953,0.009223,0,0.162055,0.04,0.093333,0,1.64,2.333333,0,41,0,17.571429,?,29,29,1
0.78125,0,4.4,11,0,1.484375,6,3.814815,15,100,7.65625,45,15,1,0,1,0,0.086957,0.133333,0.130435,0.269231,0.043478,6.307692,0.052632,8,0.894737,29.210526,0.052632,2.789474,0,0.043478,0.565217,0.368421,8.368421,18,16,3,53,6,0,315,11,4.356042,500.373827,30,23,23,31,23,23,18,21,28,23,14,1,23,20,23,23,72.129032,29.769231,77,29.589744,77,29.564103,0,0,0,0,0,0,77,29.705128,0.530457,0.208122,0.060068,0,0,0,0.039763,0.392344,0.113238,0,0,0,0.07496,0.288618,0,0,0,0.191057,0,0,0,0.661972,?,?,?,?,?,?,24,25,1
0.619048,0,5.967742,10,0,0.02381,1,2.06,5,0,5.047619,28,8,1,?,?,?,0.3,0.2,0.1,0.111111,0.9,4.146341,0.375,12.5,1,47,0.125,6,0.25,0.7,0.6,1.25,15.375,10,20,2,92,15,2,123,4,4.21329,244.272346,10,10,10,11,10,10,10,9,8,10,8,1,10,10,9,10,0,0,92,9.870968,91.636364,9.666667,0,0,91.909091,9.860215,0,0,91.909091,9.83871,0,0.242021,0.055851,0,0.329787,0,0.06383,?,?,?,?,?,?,0.230769,0,1.362637,0,0.263736,0,5.904762,0,1.142857,?,?,?,0,0.193548,?,4,5,1
0.681818,0,2.266667,9,0,0.409091,2,2.28,10,32.56,8.045455,40,5,1,?,?,?,0.125,0.2,0.25,0.142857,0,15,0,2.333333,0.5,28.833333,0,1.666667,0,0,0.125,0,3.666667,24,8,2,59,3,0,36,4,4.583807,68.532389,10,8,8,11,1,1,8,8,10,1,8,1,1,8,1,8,13.272727,9.394737,75,9.960526,74.909091,9.789474,0,0,75,9.75,0,0,74.454545,9.802632,0.454259,0.094637,0.050473,0,0.309148,0,0.022082,0.208333,0.111111,0,0.680556,0,0.048611,0.533333,0,3.266667,0,0.233333,0,6.125,0,0.4375,?,?,?,0,0.071429,?,15,15,1
0.669528,0,5.368715,12,0,1.626609,9,1.885932,9,29.515,4.965665,49,26,0.6875,0.510932,0.3125,0.810093,0.34,0,0.42,0.5,0.1,8.188406,0.08,0.02,0.6,33.2,0,2.86,0.26,0.42,0.58,0.22,2.76,18,1,6,132,9,6,152,19,5.072493,2136.051958,50,48,50,51,50,49,50,50,48,1,48,50,50,49,50,50,0,0,132,49.774436,131.843137,49.789474,132,49.947368,0,0,0,0,131.882353,49.834586,0,0.672024,0.083333,0.004167,0,0,0.114881,?,?,?,?,?,?,0.124004,0.0062,0,0,0.170948,0.05,0,0,1.378571,0,0,27.571429,?,?,?,51,67,0
0.622642,0,4.861111,7,0,0,0,0.733333,4,0,7.45283,51,6,1,?,?,?,0.1,0.1,0.6,0.1,0.4,10,0,0,0.777778,36.444444,0,2.777778,0.555556,0.8,1,0,0.777778,28,0,2,83,8,2,134,6,4.622216,348.389232,10,10,10,11,10,1,10,10,9,1,10,10,10,10,1,10,84,10,84,9.882353,83.818182,9.870588,0,0,0,0,0,0,83.909091,9.811765,0.2875,0.535417,0.039583,0,0,0,0.09375,1.862319,0.137681,0,0,0,0.326087,0.07393,0,0,0,0.175097,0,0,0,2.368421,?,?,?,?,?,?,104,107,0
0.6875,0,6.076923,8,5,1.5625,4,2.470588,8,0,5.0625,20,3,1,0,1,0,0.428571,0,0,0.533333,0,8.6,0,0,0.142857,17.142857,0,1.428571,0,0.571429,0.142857,0,1,15,0,1,59,5,0,17,4,4.905956,123.189898,8,7,1,11,1,1,1,7,7,1,7,1,7,7,1,7,62,10,61.636364,9.888889,62,9.68254,0,0,0,0,0,0,61.818182,9.809524,0.255556,0.477778,0.033333,0,0,0,0.111111,1.869565,0.130435,0,0,0,0.434783,0.069767,0,0,0,0.232558,0,0,0,3.333333,?,?,?,?,?,?,9,9,0
0.514286,0,5.155172,10,0,3.148571,15,3.333333,15,100,4.622857,28,17,0.736842,0.819067,0.697486,0.92582,0.3,0,0.566667,0.5,0.066667,8.360825,0.066667,0,0.266667,35.833333,0,3.1,0.133333,0.6,0.433333,0.366667,3.1,33,0,2,315,22,2,93,17,5.206649,1128.687064,30,30,30,31,30,30,30,30,30,1,28,30,30,30,30,30,0,0,314.935484,29.841772,314.935484,29.835443,314.774194,29.493671,315,30,0,0,314.935484,29.753165,0,0.706481,0.027778,0.011111,0.012037,0,0.118519,?,?,?,?,?,?,0.039318,0.015727,0.017038,0,0.167759,0.4,0.433333,0,4.266667,1.083333,0,10.666667,0,9.846154,?,8,8,0
0.425926,0,5.862069,12,0,0.685185,4,3.04878,18,100,4.231481,28,19,0.8,0,1,0,0.179487,0.142857,0.230769,0.255814,0.179487,5.986486,0.0625,3.625,0.46875,25.34375,0.03125,2.875,0.21875,0.307692,0.512821,0.09375,4.96875,22,8,2,84,9,5,241,16,5.040554,1045.323886,49,39,39,48,38,39,39,39,49,39,35,39,39,39,39,39,83.98,49,83.94,48.858824,83.96,48.729412,83.98,48.905882,84,48.917647,0,0,83.96,48.8,0.248582,0.347826,0.057656,0.011342,0.062382,0,0.128544,1.39924,0.231939,0.045627,0.250951,0,0.51711,0.165761,0.032609,0.179348,0,0.369565,0.196721,1.081967,0,2.229508,5.5,0,11.333333,0,2.060606,?,94,103,1
0.586957,0,4.711864,10,0,1.576087,5,1.627273,6,100,6.347826,57,20,1,0,1,0,0.6,0.1,0.2,0.55102,0.04,6.163934,0,3.818182,0.818182,30.954545,0,3.454545,0.181818,0.4,0.36,0.181818,6.772727,17,8,5,89,8,1,164,15,4.733035,834.458688,30,25,25,31,25,1,18,25,25,1,18,25,25,25,25,18,82.258065,29.872093,85,29.825581,84.967742,29.976744,84.774194,29.790698,84.935484,29.627907,0,0,84.709677,29.825581,0.264865,0.338378,0.112432,0.004324,0.042162,0,0.077838,1.277551,0.42449,0.016327,0.159184,0,0.293878,0.332268,0.01278,0.124601,0,0.230032,0.038462,0.375,0,0.692308,9.75,0,18,0,1.846154,?,37,66,1
0.440678,0,4.78125,10,0,2.59322,11,2.721311,11,100,5.254237,43,7,0.857143,0.57735,1,0.57735,0.2,0,1,0.5,0,8.263158,0,0,0.2,41.1,0,3.8,0,1.5,0.3,0.1,4.2,32,0,2,281,22,0,42,10,4.966671,354.632613,10,10,10,9,1,1,10,10,10,1,10,1,10,10,10,10,0,0,280.181818,9.921986,280.909091,9.953901,0,0,281,9.964539,0,0,280.909091,9.882979,0,0.706173,0.034568,0,0.034568,0,0.103704,?,?,?,?,?,?,0.048951,0,0.048951,0,0.146853,0,1,0,3,?,?,?,0,3,?,19,20,0
0.235075,0,5.503448,10,0,10.850746,31,10.580986,31,100,1.850746,28,28,0.733333,0.537772,0.40452,0.6742,0.446809,0,0.638298,0.515464,0.212766,3.502392,0.042553,0,0.340426,28.765957,0.042553,4.042553,0.553191,0.659574,1.170213,0.680851,4.042553,30,0,3,120,15,6,199,30,5.430416,2932.893125,50,47,46,51,47,47,47,47,45,46,44,47,46,47,47,47,120,50,120,49.834711,119.862745,49.77686,119.921569,49.917355,0,0,0,0,119.941176,49.85124,0.078471,0.481556,0.032193,0.032193,0,0,0.199195,6.136752,0.410256,0.410256,0,0,2.538462,0.066852,0.066852,0,0,0.413649,1,0,0,6.1875,0,0,6.1875,?,?,?,115,115,0
0.790698,0,4.74359,9,0,1.44186,4,2.444444,8,33.575,4.116279,18,7,1,0,1,0,0.6,0,0,0.5,0,10,0,0,0.2,31.8,0,2.4,0.1,0.5,0.5,0.5,2.2,27,0,1,77,5,1,29,6,4.810239,266.890155,10,8,1,9,1,1,1,10,8,1,8,10,10,10,10,10,0,0,78,9.746835,77.818182,9.658228,0,0,0,0,0,0,77.545455,9.898734,0,0.765079,0.038095,0,0,0,0.104762,?,?,?,?,?,?,0.049793,0,0,0,0.136929,0,0,0,2.75,?,?,?,?,?,?,47,47,1
0.570248,0,6.02,10,0,2.619835,9,2.316176,9,100,5.520661,51,18,0.944444,?,?,?,0.517241,0.172414,0.172414,0.5,0.137931,5.39759,0.083333,9,0.625,37.916667,0.041667,4.125,0.583333,0.793103,0.551724,0.833333,11.125,24,16,2,78,11,10,267,13,4.485489,1190.960101,29,29,29,31,29,28,29,29,29,29,29,29,29,29,29,29,0,0,77.935484,29.78481,78,29.759494,78,29.962025,0,0,0,0,77.870968,29.886076,0,0.516484,0.047253,0.014286,0,0,0.128571,?,?,?,?,?,?,0.091489,0.02766,0,0,0.248936,0.302326,0,0,2.72093,0,0,9,?,?,?,52,97,0
0.505952,0,6.267658,10,0,8.303571,29,12.622951,58,100,5.607143,38,24,0.645161,0.847319,1,0.847319,0.386364,0.2,0.386364,0.540541,0.340909,7.803191,0,5.058824,0.882353,65.647059,0.147059,6.147059,0.352941,1.568182,0.568182,0.352941,11.352941,24,12,7,153,16,2,407,41,5.325822,2718.188227,50,44,44,43,44,1,44,43,42,44,35,44,44,44,44,44,152.980392,49.928571,152.941176,49.785714,152.960784,49.876623,152.901961,49.701299,153,49.935065,0,0,152.882353,49.720779,0.071547,0.581115,0.046173,0.002496,0.020799,0,0.118136,8.122093,0.645349,0.034884,0.290698,0,1.651163,0.079456,0.004295,0.035791,0,0.203293,0.054054,0.45045,0,2.558559,8.333333,0,47.333333,0,5.68,?,74,74,0
0.156863,0,5.958333,10,2,3.882353,9,3.777778,9,100,0.803922,8,5,1,?,?,?,0,0,1.375,0.555556,0,4.052632,0,0,0.375,32.5,0,4.625,0.5,0.625,1.25,0,4.25,10,0,3,120,15,4,40,11,5.060766,422.644347,10,1,8,10,1,1,8,8,10,1,5,8,8,5,1,8,120,9.876033,120,9.876033,120,10,118.181818,9.628099,0,0,0,0,120,9.809917,0.230303,0.427273,0.027273,0.024242,0,0,0.172727,1.855263,0.118421,0.105263,0,0,0.75,0.06383,0.056738,0,0,0.404255,0.888889,0,0,6.333333,0,0,7.125,?,?,?,20,20,0
0.55,0,6.2,8,2,1.4,4,1.952381,8,34.59,3.8,20,3,1,?,?,?,0.428571,0,0,0.533333,0,8,0,6.857143,0.142857,27,0,2,0,0.571429,0.142857,0.142857,7.714286,16,24,1,68,7,0,58,3,4.458474,149.338792,8,7,1,10,1,1,7,7,8,1,7,1,7,7,7,7,71,8.75,63.6,8.916667,71,8.875,0,0,0,0,0,0,70.8,8.805556,0.18595,0.429752,0.024793,0,0,0,0.095041,2.311111,0.133333,0,0,0,0.511111,0.057692,0,0,0,0.221154,0,0,0,3.833333,?,?,?,?,?,?,2,2,0
0.153846,0,5.777778,10,0,3.166667,14,2.572917,6,100,1.807692,51,13,1,?,?,?,0.318182,0.233333,0.545455,0.605263,0,4.2,0,3.2,1.2,38.266667,0,4.866667,1.133333,0.318182,0.681818,0.8,7.266667,18,8,5,81,13,4,147,16,4.734483,926.427124,30,22,22,30,1,1,22,21,30,1,22,21,22,22,22,22,79.870968,29.814815,79.870968,29.876543,79.903226,29.876543,0,0,0,0,0,0,79.903226,29.888889,0.359911,0.37763,0.046512,0,0,0,0.090808,1.049231,0.129231,0,0,0,0.252308,0.123167,0,0,0,0.240469,0,0,0,1.952381,?,?,?,?,?,?,72,83,1
0.517007,0,5.803279,12,0,4.727891,16,4.727273,16,100,5.142857,51,20,0.95,0,1,0,0.703704,0.166667,0.518519,0.531915,0.074074,5.52,0.045455,3.636364,1.318182,46.909091,0,5.181818,0.818182,0.296296,0.518519,1,8.909091,20,8,6,174,11,8,223,17,4.905451,1457.413011,30,27,27,31,27,27,27,27,30,1,27,27,27,27,27,27,174,29.897143,174,29.88,173.903226,29.897143,174,29.965714,0,0,0,0,173.967742,29.874286,0.154478,0.490551,0.089565,0.008217,0,0,0.096138,3.175532,0.579787,0.053191,0,0,0.62234,0.18258,0.01675,0,0,0.19598,0.091743,0,0,1.073394,0,0,11.7,?,?,?,149,203,0
